 ,Petra Cortright
" Dave Hoffman,Christopher Nolan,Charles Roven,Len Wein,Paul Levitz",Steven C. Smith
" Tobin Bell,Costas Mandylor,Scott Patterson,Betsy Russell,Julie Benz,Meagan Good,Mark Rolston,Carlo Rota,Greg Bryk,Laura Gordon,Joris Jarsky,Mike Butters,Al Sapienza,Mike Realba,Jeff Pustil,Dana Sorman,Sheila Shah,Samantha Lemole,Lyriq Bent,Athena Karkanis,Louis Ferreira,Donnie Wahlberg,Danny Glover,Shawnee Smith,Bahar Soomekh,Niamh Wilson,Angus Macfadyen,Lisa Berry,Bill Vibert,Tony Nappo,Brandon McGibbon,Timothy Burd,Natalie Brown,Quancetia Hamilton,Lorraine Foreman,Sarah Power,Cory Lee,David Gale,Catherine Rix,Michael A. Miranda,Stephen Sparks,Jennifer Donison,Wayne Curnew,Alex Revan",David Hackl
" Sean Faris,Amber Heard,Cam Gigandet,Djimon Hounsou,Evan Peters,Leslie Hope,Wyatt Smith,Neil Brown Jr.,Lauren Leech,Nadine Avola,Tilky Jones,Steven Crowley,Tom Nowicki,Chele André,Affion Crockett,Chris Lindsay,David W. Scott,Milissa Sears,Jonathan Eusebio,Jocelyn Binder,Deon Stein",Jeff Wadlow
" Jim Carrey,Steve Carell,Bill Farmer,Carol Burnett,Will Arnett,Seth Rogen,Isla Fisher,Jonah Hill,Dan Fogler,Amy Poehler,Jaime Pressly,Charles Osgood,Josh Flitter,Ariel Winter,Niecy Nash,Jesse McCartney,Shelby Adamowsky,Jack Angel,Caitlin Rose Anderson,Emily Anderson,Jan Rabson,John Cygan,Jess Harnell,Debi Derryberry,Samantha Droke,Karen Disher,Marshall Efron,Jason Fricchione,Heather Goldenhersh,Selena Gomez,Jimmy Hayward,Joey King,Christina Martino,Ellie Martino,Laraine Newman,Tim Nordquist,Colleen O'Shaughnessey,Laura Ortiz,Joe Pasquale,Connor Anderson,Isabella Acres,Bob Bergen,Jeff Biancalana,Madison Davenport,Teresa Ganzel,Kathy Graves Toon,Sherry Lynn,Sherry Lynn,Danny Mann,Mona Marshall,Mickie McGowan,Madison Pettis,Grace Rolek,Jennessa Rose",Jimmy Hayward
" Tony Jaa,Sarunyu Wongkrachang,Sorapong Chatree,Primorata Dejudom,Tim Man,Dan Chupong",Tony Jaa
" Adam Sandler,Emmanuelle Chriqui,John Turturro,Nick Swardson,Lainie Kazan,Rob Schneider,Kevin Nealon,Mariah Carey,Yamit Sol,Adria Tennor,Daoud Heidami,Dave Matthews,Charlotte Rae,Michael Buffer,Ido Mosseri,Sayed Badreya,Robert Smigel,Ido Mor,Donna Feldman,Norma Michaels,Danny A. Abeckaser,Bunny Levine,Bruce Vilanch,John McEnroe,Dina Doron,Shelley Berman,Chris Rock,John Paul DeJoria,Alec Mapa,Ahmed Ahmed,Ben Wise,John Farley,Yossi Marshek,Guri Weinberg,Mousa Kraish,Roni Levy,Reuven Bar-Yotam,Barry Livingston,Rick Gifford,Daniel Browning Smith,Tyler Spindel,Julia Lea Wolov,Dana Goodman,Todd Holland,Kevin Grady,Bobby Tisdale,Herzl Tobey,Ori Pfeffer,Alex Luria,Guy Oseary,Yinon Sapir,Naama Nativ,Dennis Dugan,Gerry Del Sol,Shulie Cowen,Maysoon Zayid,Helen Siff,Cynthia Frost,Anna Berger,Susan Grace,Marjorie Loomis,Carol Schlanger,Edith S. Wolfrey,Phoebe Dorin,Lina So,Eloise DeJoria,Vanessa Long,Donielle Artese,Blake Bertrand,Sid Ganis,Laurie Meghan Phelps,Kenneth Greenaway,Constance Barron,Kristen Lowman,Penelope Windust,Kathleen Noone,Christopher Innvar,Ray Garvey,Barbara Ann Davison,Eric Lamonsoff,Connor Wiles,Jennifer De Minco,Nicole Bennett,Edmund Lyndeck,Lily Javaherpour,Kristina Haddad,Larry Marko,Anne Marie Howard,Veerta Motiani,Billy Concha,Marco Khan,Sam Sagheb,Latif Marotti,Christian Reeve,Aesop Aquarian,Michelle Arenal,Jordan Ashbrook,Moran Atias,Ashley Ausburn,Barbara Jean Barrielle,Mike Basone,Mike Batayeh,Robert Benny,Denise Bradley,Guile Branco,Lamar Brown,Melanie Bulujian,Monica Cabral,Kevin Cannon,Ella Christopher,Nick Clark,Cheryl Cosenza,Rossie Cottrell,John Dardenne,Joseph DeLuca,Kendall Draughn,John Duerler,Marshall Factora,Eric Feliciano,Ian Fisher,Anna Garcia Williams,Maite Garcia,Leslie Garza,Jessica Mei Gershen,Nikki Giavasis,Ronald E. Giles,Sharlene Grover,Sepideh Haftgoli,Zahra Heydari,Seth Howard,Kevin James,Paul Jeans,Dave Johnson,Todd Justin,Sam Kalidi,Sona Karia,Rock Kohli,Mark Kubr,Timothy Dean Lee,Paula Lemes,Bernadette Lords,Anthony Martins,Roni Meron,Nicole Montano,Rachael Murphy,Bibiana Navas,Christina Neferis,Adam Ohl,Dianne Perry,John Radcliff,Klavdia Ramnareine,Deborah Rombaut,Sandra Rosko,Rob Shapiro,Mikael Sharafyan,Jhennah Sinclaire,Terrie Snell,Chris Spinelli,Arne Starr,Riley Thomas Stewart,Lee Stickler,Sarah Stringer,Christa Texeira,Keana Texeira,Seth Texeira,Sophie Texeira,Ryan Phillip Thomas,Gina Tleel,Uzimann,Kevin van Doorslaer,Dave Vij,Holly Weber,Molly Weiner,Joe Van Wie,Henry Winkler,Mark Winn,Saye Yabandeh,Julius Zagon,David Zahedian,Betty Murphy,George Takei",Dennis Dugan
" Brendan Fraser,Jet Li,Maria Bello,John Hannah,Michelle Yeoh,Luke Ford,Isabella Leong,Anthony Wong,Russell Wong,Liam Cunningham,David Calder,Jessey Meng,Liang Tian,Albert Kwan,Wu Jing,Wei Binghua,Jing Guo,Alison Louder,Marcia Nasatir,Emerald Starr,Helen Feng,Stella Maryna Troshyna,James Bradford,Daniel Richard Giverin,Ken Tran,Allan Yuk-lun Chou,Fernando Chien,Mac Jeffrey Ong,Chris Mark,James Mark,Mike Ching,Darryl Quon,Alex Chiang,Paul Wu,Larry Lam,Brian Ho,Vi-Hung Luv,Huy Phong Doan,Kyle Burnett Cashulin,Charles Esposito,Michael Scherer,Scott Taylor,Kham Tri Vixaysy,Don Lew,Regis Attiow,Tony Wai,Wu Yungstun,Xiang Guangxu,Lam Cong-Quyen,Freda Foh Shen",Rob Cohen
" Kenichi Matsuyama,Narushi Fukuda,Mayuko Fukuda,Shingo Tsurumi,Youki Kudoh,Sei Hiraizumi,Bokuzō Masana,Yuta Kanai,Megumi Sato,Renji Ishibashi,Kiyotaka Nanbara,Masanobu Takashima,Shunji Fujimura,Kazuki Namioka,Hao Ganhane,Erika Toda,Asaka Seto,Yoji Tanaka,Tatsuya Fujiwara,Ayui Naisora,Tim Man",Hideo Nakata
" Mark Wahlberg,Zooey Deschanel,John Leguizamo,Ashlyn Sanchez,Betty Buckley,Spencer Breslin,Robert Bailey Jr.,Frank Collison,Jeremy Strong,Alan Ruck,Victoria Clark,M. Night Shyamalan,Alison Folland,Kristen Connolly,Cornell Womack,Roberto Lombardi,Brian Anthony Wilson,Kerry O'Malley,Mara Hobel,Curtis McClarin,Robert Lenzi,Derege Harding,Shayna Levine,Stéphane Debac,Cyrille Thouvenin,Edward James Hyland,Armand Schultz,Stephen Singer,Charlie Saxton,Rick Foster,Don Castro,Bill Chemerka,Jann Ellis,Greg Wood,Peter Appel,Brian O'Halloran,Megan Grace,Rich Chew,Joel de la Fuente,Ukee Washington,John Ottavino,Traci Law,William James Kelly,Art Lyle,Steven Quale,Kathy Hart,Lisa Furst,Nick Ricciardi",M. Night Shyamalan
" Brad Pitt,Cate Blanchett,Taraji P. Henson,Julia Ormond,Jason Flemyng,Mahershala Ali,Jared Harris,Elias Koteas,Phyllis Somerville,Tilda Swinton,Faune Chambers,Donna DuPlantier,Jacob Tolano,Earl Maddox,Ed Metzger,Danny Vinson,David Jensen,Joeanna Sayler,Fiona Hale,Patrick Thomas O'Brien,Marion Zinser,Peter Donald Badalamenti II,Danny Nelson,Paula Gray,Lance E. Nichols,Rampai Mohadi,Troi Bechet,Elle Fanning,Ted Manson,Clay Cullen,Edith Ivey,Robert Towers,Sonya Leslie,Yasmine Abriel,Madisen Beaty,Tom Everett,Don Creech,Christopher DesRoches,Joshua Desroches,Richmond Arquette,Josh Stewart,Ilia Volok,David Ross Paterson,Taren Cunningham,Myrton Running Wolf,Stephen Monroe Taylor,Devyn A. Tyler,Adrian Armas,Wilbur Fitzgerald,Ashley Nolan,Louis Herthum,Katta Hules,Rus Blackwell,Joel Bissonnette,Deneen Tyler,Spencer Daniels,Chandler Canterbury,Charles Henry Wyson,Jessica Cropper,Katherine Crockett,Bianca Chiminello,Emma Degerstedt,Megan Brown,Clay Chamberlin,Leslie Augustine,Blake Balu,Aliane Baquerot,Brett Beoubay,Allen Boudreaux,Eve Brent,David E. Brown,Jake Carpenter,Walter Delmar,Louis Dupuy,Marian Filali,Ron Flagge,Joe Fontana,Garrett Forbes,Tiffany Forest,Debby Gaudet,Simone-Elise Girard,Geraldine Glenn,Zuri Goldman,Malerie Grady,Bob Harter,Rhonda Huete,Grant James,Christopher Karl Johnson,Shiloh Jolie-Pitt,Spencer Kayden,Jonathan Lane,Cynthia LeBlanc,Elton LeBlanc,Shane LeCocq,Kevin Lorio,Audrey Lynn,Angelina McCoy,Harlon Miller,Valeska Miller,Jay Oliver,Antonia Putiloff,Sean Ross,Ross Rouillier,Robert W. Savina,Andy Sims,Chaz Smith,Logan Douglas Smith,Terry Lee Smith,Lauren Swinney,Dennis Thomas IV,Michel Thériault,Yvette Tucker,Gelsey Weiss,Autumn Withers,Brianna Womick,Michael Wozniak",David Fincher
" Daddy Yankee,Katiria Soto,César Farrait,Angélica Alcaide,Norma Colón,Eddie D,Rey Pirin,Ana Isabelle,Glory Montalvo,Rafael Acevedo,Norman Santiago,Víctor Roque,Angel ""Maestro"" Rodríguez",José Iván Santiago
" Dane Cook,Kate Hudson,Alec Baldwin,Jason Biggs,Diora Baird,Lizzy Caplan,Riki Lindhome,Mini Anden,Nate Torrence,Hilary Pingle,Malcolm Barrett,Taran Killam,Faye Grant,Amanda Brooks,Richard Snee,Alberto Bonilla,Sally Pressman,Kate Albrecht,Rakefet Abergel,Andrew Lewis Caldwell,Maureen Keiller,Tom Kemp,Tony V.,Jacqui Holland,Andria Blackman,Georgia Lyman,Melina Lizette,Josh Alexander,Jenny Mollen,Eamon Brooks,Cyce Sadsad,Rob Rota,Edna Panaggio,Peggy McClellan",Howard Deutch
" Mae Whitman,Kristin Chenoweth,Raven-Symoné,Lucy Liu,America Ferrera,Jane Horrocks,Jesse McCartney,Rob Paulsen,Jeff Bennett,Pamela Adlon,Anjelica Huston,Loreena McKennitt,Steve Valentine,Kathy Najimy,Richard Portnow,Gail Borges,America Young,Kathryn Cressida,Bob Bergen,Christian Traeumer",Bradley Raymond
" Matt Reeves,Michael Stahl-David,T. J. Miller,Lizzy Caplan,Jessica Lucas,Odette Annable,Mike Vogel,Anjul Nigam,Margot Farley,Theo Rossi,Brian Klugman,Kelvin Yu,Liza Lapira,Lili Mirojnick,Ben Feldman,Elena Caruso,Vakisha Coleman,Will Greenberg,Rob Kerkovich,Ryan Key,Hooman Khalili,Rasika Mathur,Baron Vaughn,Charlyne Yi,Roma Torre,Rick Overton,Martin Cohen,Jason Cerbone,Pasha D. Lychnikoff,Billy Brown,Scott Lawrence,Jeffrey De Serrano,Tim Griffin,Chris Mulkey,Susse Budde,Jason Lombard,Jamie Martz,Don Abernathy,Michael Ark,Caley Bisson,Maylen Calienes,Craig Dabbs,Jason Giffin,Hisonni Johnson,Adam Karst,Julio Leal,Jake McLaughlin,Gene Richards,Bertrand Roberson Jr.,Chris Spinelli,Rick Shuster",Matt Reeves
" Jonathan Silverman,Moisés Arias,Rhea Perlman,Stephen Tobolowsky,Eddie Griffin,Oscar Nunez,Jennifer Finnigan,Joey Fatone,Stefanie Scott,Maria Ford,Cesar Millan,Grant Elliott,Zach Kosnitzky,Ali Eagle,Adam Vernier,Aaron Richmond",Mike Elliott
" Daniel Craig,Olga Kurylenko,Mathieu Amalric,Judi Dench,Giancarlo Giannini,Jeffrey Wright,Gemma Arterton,David Harbour,Jesper Christensen,Anatole Taubman,Rory Kinnear,Tim Pigott-Smith,Joaquín Cosío,Glenn Foster,Paul Ritter,Stana Katic,Lucrezia Lante della Rovere,Neil Jackson,Oona Chaplin,Rachel McDowall,Sarah Hadland,Alexandra Prusa,Brandon Jovanovich,Fernando Guillén Cuervo,Jesús Ochoa,Simon Kassianides,Guillermo del Toro,Alfonso Cuarón,Eva Green,Derek Lea,Tatiana Lavrentieva,Laila Alina Reischer",Marc Forster
" John Leguizamo,Katherine Waterston,Cynthia Nixon,Andy Comeau,Denis O'Hare,Lauren Birkell,Louisa Krause,Halley Wegryn Gross,Ann Dowd,Spencer Treat Clark,Jason Dubin,Ethan Phillips,Paul Borghese,Chira Cassel,Anthony Cirillo,Alexandra Daddario,Harold Fort,Alexie Gilmore,Michael Knowles,Adam LeFevre,Jake Melman,Sydney Melman,Sergio Mendoza Sr.,Jansen Panettiere,Jay Patterson,Ali Phillips,Andi Potamkin,Bridget Regan,Jessica Sandler,Kim Shaw,Nancy St. Alban,Paul Woodburn,Michael Yavnielli,Brigitte Hagerman,Lara Theodos",David Ross
" Seann William Scott,Paul Rudd,Elizabeth Banks,Christopher Mintz-Plasse,Bobb'e J. Thompson,Jane Lynch,Ken Jeong,Amanda Righetti,Joe Lo Truglio,Ken Marino,Kerri Kenney-Silver,A.D. Miles,Matt Walsh,Nicole Randall Johnson,Allie Stamler,Carly Craig,Jessica Morris,Vincent Martella,Nate Hartley,David Wain,Louis C.K.,Keegan-Michael Key,Armen Weitzman,Tina Casciani,Nina Hellman,Zaid Farid,Joshua L.K. Patterson,Peter Salett,Jorma Taccone",David Wain
" Josh Zuckerman,Amanda Crew,Clark Duke,James Marsden,Seth Green,Alice Greczyn,Katrina Bowden,Charlie McDermott,Dave Sheridan,Allison Weissman,Andrea Anders,Shelly Frasier,Mark L. Young,Matthew Ramsey,Caley Hayes,Massiel Perdomo,Brett Rice,John Ross Bowie,Brian Posehn,Michael Cudlitz,David Koechner,Cole Petersen,Kim Ostrenko,Scott Klace,Cleo King,Susie Abromeit,Pete Wentz,Patrick Stump,Joe Trohman,Andrew Hurley,Kyle Gass,Jessica Just",Sean Anders
" Graham Phillips,Christien Anholt,Haley Ramm,Beth Littleford,Don McManus,Aloma Wright,Lee Majors,Tyler Patrick Jones,David Franklin,Daran Norris,Carlos Alazraqui,Dee Bradley Baker,Alex Winter,Rich Ting,Sab Shimono,Robert Picardo,Paige Hurd,Tyler Foden,Bianca Ruiz Brockl,Dee Bradley Baker,Antoinette Spolar",Alex Winter
" Jackie Chan,Jet Li,Michael Angarano,Liu Yifei,Li Bingbing,Collin Chou,Morgan Benoit,Thomas McDonell,Jack Posobiec,Juana Collignon,Zhi Ma Gui,Shen Shou He,Bin Jiang,Shaohua Yang,Yu Yuan Zeng,David William No",Rob Minkoff
" Jason Statham,Joan Allen,Ian McShane,Tyrese Gibson,Natalie Martinez,Max Ryan,Jason Clarke,Fred Koehler,Jacob Vargas,Justin Mader,Robert LaSardo,Robin Shou,Benz Antoine,Danny Blanco Hall,Christian Paul,Janaya Stephens,John Fallon,Bruce McFee,Cory Fantie,Russell Ferrier,Anna-Marie Frances Lea,Dan Jeannotte,David Carradine,Abdul Ayoola,Melantha Blackthorne,Lydie Bounay,Ruth Chiang,Carolyn Day,Marie France Denoncourt,Miguel Dugal,Jere Gillis,Nathalie Girard,Sharlene Royer,Gerardo Lo Dico",Paul W. S. Anderson
" Jason Statham,Natalya Rudakova,François Berléand,Robert Knepper,Jeroen Krabbé,Alex Kobold,David Atrakchi,Yann Sundberg,Ériq Ebouaney,David Kammenos,Silvio Simac,Oscar Relier,Timo Dierkes,Igor Koumpan,Paul Barrett,Elef Zack,Katia Tchenko,Michel Neugarten,Farid Elouardi,Mike Powers,Philippe Maymat,Franck Neel,Jean-Luc Boucherot,Tonio Descanvelle,Stephen Croce,Martial Bezot,Stephen Shagov,Julien Muller,Arnaud Gibey,Guillaume Nail,Denis Braccini,Stefo Linard,Aline Stinus,Kait Tenison,Fabien Aïssa Busetta,Venugopal Balakrishnan,Sebastien Vandenberghe,Semmy Schilt,Eric Moreau",Olivier Megaton
" Morjana Alaoui,Mylène Jampanoï,Catherine Bégin,Robert Toupin,Patricia Tulasne,Juliette Gosselin,Xavier Dolan,Louise Boisvert,Jean-Marie Moncelet,Jessie Pham,Erika Scott,Isabelle Chasse,Emilie Miskdijan,Tony Robinow,Anie Pascale,Mike Chute",Pascal Laugier
" Selena Gomez,Drew Seeley,Jane Lynch,Katharine Isabelle,Emily Perkins,Jessica Parker Kennedy,Marcus T. Paulk,Nicole LaPlaca,Alex Zahara,Stuart Cowan,Giacomo Baessato,Maija Tailfeathers,Donald Adams,Jagoda Janik,Laura Carswell,Lynda Boyd,Elle-Máijá Tailfeathers,Nicole Muñoz,Colin Foo,Mia Aida Duran",Damon Santostefano
" David Boreanaz,Neil Patrick Harris,Brooke Shields,Jeremy Sisto,Kyle MacLachlan,Miguel Ferrer,Keith David,Lucy Lawless,Lex Lang,Phil Morris,Kyra Sedgwick,Joe Alaskey,Jeff Bennett,Corey Burton,Townsend Coleman,John Heard",Dave Bullock
" Zac Efron,Vanessa Hudgens,Ashley Tisdale,Lucas Grabeel,Corbin Bleu,Monique Coleman,Olesya Rulin,Chris Warren,Ryne Sanborn,Kaycee Stroh,Bart Johnson,Alyson Reed,Matt Prokop,Justin Martin,Jemma McKenzie-Brown,Leslie Wing,Socorro Herrera,David Reivers,Yolanda Wood,Robert Curtis Brown,Jessica Tuck,Joey Miyashima,Stan Ellsworth,Dave Fox,Jeremy Banks,Todd Snyder,Tara Starling,Manly ""Little Pickles"" Ortega,Shawn Carter,Katie Cockrell,Mollee Gray,Charles Klapow,Doug Penikas,Jameson Perry,Britt Stewart,Jason Williams,Nikola Clark,Lisa Benson,Taylour Paige,Chris Owens",Kenny Ortega
" Brendan Fraser,Josh Hutcherson,Anita Briem,Seth Meyers,Jean Michel Paré,Jane Wheeler,Frank Fontaine,Giancarlo Caltabiano,Kaniehtiio Horn,Garth Gilker",Eric Brevig
" Sarah Bolger,Jordy Benattar,Mary-Louise Parker,Nick Nolte,Andrew McCarthy,Lise Durocher-Viens,Freddie Highmore,Joan Plowright,David Strathairn,Seth Rogen,Martin Short,Tod Fennell,Mariah Inger,Jeremy Lavalley,Kyle Switzer,Tyler Patrick Jones,Ron Perlman",Mark Waters
" Mayumi Tanaka,Kazuya Nakai,Akemi Okamura,Kappei Yamaguchi,Hiroaki Hirata,Ikue Otani,Yuriko Yamaguchi,Kazuki Yao,Masako Nozawa,Kenji Nomura,Yusuke Numata,Bin Shimada,Takeshi Aono,Norio Minorikawa,Kenichi Ono",Atsuji Shimizu
" Clint Eastwood,Christopher Carley,Bee Vang,Ahney Her,Brian Haley,Geraldine Hughes,Dreama Walker,Brian Howe,John Carroll Lynch,William Hill,Brooke Chia Thao,Chee Thao,Choua Kue,Scott Eastwood,Xia Soua Chang,Doua Moua,Sarah Neubauer,Lee Mong Vang,Nana Gbewonyo,John Anton,Austin Douglas Smith,Ramon Camacho,Rio Scafone,Thomas D. Mahard,Arthur Cartwright,Julia Ho,Elvis Thao,Clint Ward,Shelagh Conley,William C. Fox,Tony Stef'Ano,Carey Torrice,Sonny Vue,Greg Trzaskoma,John Johns,Davis Gloff,Conor Liam Callaghan,Michael E. Kurowski,Maykao K. Lytongpao,Carlos Guadarrama,Andrew Tamez-Hull,Antonio Mireles,Tru Hang,Marty Bufalini,My-Ishia Cason-Brown,Rochelle Winter,Claudia Rodgers,Darline Bucchare,Jeffrey Scott Basham",Clint Eastwood
" Matt Lanter,Ashley Eckstein,James Arnold Taylor,Dee Bradley Baker,Tom Kane,Nika Futterman,Ian Abercrombie,Corey Burton,Catherine Taber,Matthew Wood,Kevin Michael Richardson,David Acord,Samuel L. Jackson,Anthony Daniels,Christopher Lee",Dave Filoni
" Jim Sturgess,Kevin Spacey,Kate Bosworth,Aaron Yoo,Liza Lapira,Jacob Pitts,Laurence Fishburne,Jack McGee,Josh Gad,Sam Golzari,Helen Carey,Jack Gilpin,Ben Campbell,Donna Lows,Butch Williams,Steven Richard Vezina,Chaska T. Werner,Kyle Morris,Ernell Manabat,Frank DeAngelo,Marcus Weiss,Anthony DiMaria,Christopher Michael Holley,Scott Beringer,Terasa Livingstone,Jeffrey J. Dashnaw,Colin Angle,Supriya Chakrabarti,Bradley Thoennes,Kiều Chinh,Alice Lo,Sally Levi,Henry Houh,Frank Chen,Spencer Garrett,Celeste Oliva,Ruby Hondros,Christian Mello,Gregory Seymore,Rebecca Marshall,Kris Williams",Robert Luketic
" Sean Maguire,Carmen Electra,Ken Davitian,Kevin Sorbo,Diedrich Bader,Method Man,Ike Barinholtz,Lauren Walsh,Tiffany Haddish,Travis Van Winkle,Jareb Dauplaise,Phil Morris,Jim Piddock,Nicole Parker,Crista Flanagan,Hunter Clary,Emily Wilson,John Di Domenico,Belinda Waymouth,Jesse Lewis IV,Zachary Dylan Smith,Ryan Fraley,Tiffany Claus,Nick Steele,Jim Nieb,Dean Cochran,Nate Haden,Tony Yalda,Jessica Heap,Tim Connolly,Robin Atkin Downes,Martin Klebba",Jason Friedberg
" Brendan Fraser,Sienna Guillory,Andy Serkis,Eliza Bennett,Paul Bettany,Jim Broadbent,Helen Mirren,Matt King,Rafi Gavron,Marnix Van Den Broeke,Richard Strange,Steve Speirs,Jamie Foreman,Stephen Graham,Mirabel O'Keefe,John Thomson,Lesley Sharp,Tereza Srbová,Jennifer Connelly,Roger Allam,Paul Kasey,Helen Soraya,Pippa Gebette,Anna Gamester,Jessica Grist,Gow Hunter",Iain Softley
" Emile Hirsch,Christina Ricci,John Goodman,Susan Sarandon,Matthew Fox,Benno Fürmann,Hiroyuki Sanada,Rain,Richard Roundtree,Karl Yune,Ariel Winter,Roger Allam,Paulie Litt,Kick Gurry,John Benfield,Christian Oliver,Ralph Herforth,Scott Porter,Nan Yu,Nayo Wallace,Melvil Poupaud,Ramon Tikaram,Ben Miles,Peter Fernandez,Cosma Shiva Hagen,Moritz Bleibtreu,Joon Park,Nicholas Elia,Melissa Holroyd,Gian Ganziano,Harvey Friedman,Sadao Ueda,Valery Tscheplanowa,Sami Loris,Olivier Marlo,Sean McDonagh,Vinzenz Kiefer,Mark Zak,Willy,Kenzie,Julia Joyce,Clayton Nemrow,Ricky Watson,Brandon Robinson,L. Trey Wilson,Lauren Blake,Waldemar Kobus,Max Hopp,Julie T. Wallace,Matthias Redlhammer,Eckehard Hoffmann,Art LaFleur,Peter Navy Tuiasosopo,Paul Sirr,Kadý Taylor,Junior Sone Enang,Jana Pallaske,Dari Maximova,Werner Daehn,Komi Togbonou,Leila Rozario,Steven Wilson,Togo Igawa,Jonathan Kinsler,Anatole Taubman,Frank Witter,Megan Gay,Corinne Orr,Joe Mazza,Ludmilla Ismailow,Milka Duno,Amira Osman,Ashley Walters,Jens Neuhaus,Sesede Terziyan,Ill-Young Kim,Yuriri Naka,Oscar Ortega Sánchez,Fang Yu,Narges Rashidi,Andrés Cantor",Lilly Wachowski
" Joshua Jackson,Rachael Taylor,Megumi Okina,David Denman,Eri Otoguro,John Hensley,Maya Hazen,James Kyson,Yoshiko Miyazaki,Kei Yamamoto,Daisy Betts,Adrienne Pickering,Pascal Morineau,Masaki Ota,Heideru Tatsuo",Masayuki Ochiai
" Will Smith,Rosario Dawson,Woody Harrelson,Michael Ealy,Barry Pepper,Elpidia Carrillo,Robinne Lee,Bill Smitrovich,Joe Nunez,Sarah Jane Morris,Connor Cruise,Tim Kelleher,Gina Hecht,Andy Milder,Judyann Elder,Madison Pettis,Octavia Spencer,Robert Ochoa,Bojana Novaković",Gabriele Muccino
" Liv Tyler,Scott Speedman,Glenn Howerton,Kip Weeks,Laura Margolis,Gemma Ward,Alex Fisher,Peter Clayton-Luce",Bryan Bertino
" Noah Crawford,Brenna O'Brien,Fred Tatasciore,Nicole Oliver,Michael Adamthwaite,Aidan Drummond,Adrian Petriw,Tom Kane,Dempsey Pappion,Shawn Macdonald,Ken Kramer",Jay Oliva
" Ron Perlman,Selma Blair,Doug Jones,John Alexander,Seth MacFarlane,Luke Goss,Anna Walton,Jeffrey Tambor,John Hurt,James Dodd,Brian Steele,Andrew Hefler,Kamarás Iván,Mike Kelly,Jeremy Zimmermann,Santiago Segura,Roy Dotrice,Aidan Cook,Jeanne Mockford,Montse Ribé,Elek Ferenc,Alex McSweeney,Justin Pierre,Matthew O'Toole,Jamie Wilson,Clive Llewellyn,Sándor Svigelj,Brian Herring,Pálma Pásztor,Jimmy Kimmel,Tim Flavin,Belinda Henley,Blake Perlman,Matt Rippy,Judit Viktor,Szonja Oroszlán,Michael Mehlmann,Todd Williams,Beatrice Zentai,Peter Horkay,Richard Rifkin,Guillermo del Toro,Tim Larsen,Gavin McKenzie,Julia Papp",Guillermo del Toro
" David Hasselhoff,Crystal Allen,Ryan McCluskey,Patrick Regis,Anthony Green,John Rhys-Davies,Alan O'Silva",Don E. FauntLeRoy
" Harrison Ford,Cate Blanchett,Karen Allen,Shia LaBeouf,Ray Winstone,John Hurt,Jim Broadbent,Igor Jijikine,Dimitri Diatchenko,Ilia Volok,Emmanuel Todorov,Pasha D. Lychnikoff,Andrew Divoff,Venya Manzyuk,Alan Dale,Joel Stoffer,Neil Flynn,V.J. Foster,Chet Hanks,Brian Knutson,Dean Grimes,Sasha Spielberg,Nicole Luther,Sophia Stewart,Chris Todd,Dennis Nusbaum,T. Ryan Mooney,Audi Resendez,Helena Barrett,Carlos Linares,Gustavo Hernandez,Maria Luisa Minelli,Nito Larioza,Ernie Reyes, Jr.,Jon Valera,Kevin Collins,Robert Baker,Andre Alexsen,Fileena Bahris,Jon Braver,Amanda Bromberg,Noelle Bruno,Chris Bryant,Tim Camarillo,Arnold Chon,Jared Christopherson,Marly Coronel,Martin Dew,Denholm Elliott,Erin Frederick,Andrew Goldfarb,Ted Grossman,Michael J. Jacyna,Joe Jagatic,Alexander Kaminer,Brendon John Kelly,Adam Kirley,Gregory Kudanovych,David LaVera,Jonathan Lomma,Janet Lopez,Michael Maddigan,Chuck Maldonado,Sean Marrinan,Steven A. Miller,Josh Mills,Ian Novotny,Adam Prakop,Ana Maria Quintana,Sam Rocco,Ilya Rockwell,Jason Roehm,Errol Sack,Philip J Silvera,Bogdan Szumilas,Bryan Thompson,Paul Thornton,John H. Tobin,Maria Zambrana,Dianne Zaremba,Ilya Jonathan Zaydenberg,Derek Mears",Steven Spielberg
" Steven Strait,Camilla Belle,Cliff Curtis,Nathanael Baring,Mo Zinal,Affif Ben Badra,Mona Hammond,Marco Khan,Reece Ritchie,Joel Fry,Joel Virgel,Omar Sharif,Kristian Beazley,Junior Oliphant,Louise Tu'u,Jacob Renton,Grayson Hunt Urwin,Farouk Valley-Omar,Boubacar Babiane,Joe Vaz,Charles Baloyi,Tim Barlow,Gabriel Malema,Mark Simmons,Hannah Westbury,Antonio Fisher,Steven Afrikaner,David Dennis,Tony Caprari,Matthew Navin,Nimiah Rodgers,Kolby Pistak,Ben Hart,Ben Coyle-Larner,Joshua Peters,Heberth Somaeb,Sadrag Nakale,Mykhail Cohen,Janine Manuel,Kabelo Murray,Andrew Stehlin,Suri van Sornsen",Roland Emmerich
" Briana Evigan,Robert Hoffman,Will Kemp,Cassie Ventura,Adam G. Sevani,Danielle Polanco,Telisha Shaw,Black Thomas,Mari Koda,Harry Shum Jr.,Hi-Hat,Kate Lacey,Channing Tatum,Delia Goncalvez,Alison Faulk",Jon M. Chu
